# merge_plan.tsv -- Step 2 Wave 1. The Engineer. The disposition table the Wave 2 merge executes from.
# One row per union key. Block 1 first (uncontested, stable by construction), then Block 2 (contested).
# Generated: node tools/merge_identity.js --plan lsei/literature _intake/japanese-miracle/lit \
#              cr_scratch/step2_engineer_taxonomy.md _intake/superseded-duplicates cr_scratch/merge_plan.tsv
# THE MERGE GLOB IS *.md, NEVER *. lit/ holds 115 non-.md siblings and a bare * sweeps them into retrieval.
# COLUMN COUNT IS 18. It was 17 in Wave 1; column 6 split in two. Do not difference the counts.
# byte_source names WHICH CORPUS COPY SUPPLIES THE BYTES, and nothing else.
#   sole-lsei | sole-intake | both-identical | lsei-primary | intake-primary
#   intake-primary is admitted with zero members today: a closed set missing a member routes an
#   author into the wrong member silently.
# pair_primary names WHICH MEMBER OF A SAME-SOURCE PAIR IS THE ONE THAT LANDS.
#   primary | secondary | unadjudicated | n/a   -- n/a for the 160 rows in no pair.
#   THE SECONDARY DOES NOT LAND. The author ruled 2026-08-28: when two summaries are the same
#   source, pick one. In order: a decision recorded in step0_dedup_decisions.md wins; else if the
#   two are byte-identical take either; else take the larger file. The rule that fired is in basis.
# EVERY VALUE IN disposition IS A LANDING MODE, NOT A GATE. No file is withheld from the corpus
#   for a metadata reason (author, 2026-08-28). A HOLD-* label says HOW a row lands. The only rows
#   that do not land are the 8 pair secondaries, and they are named by pair_primary=secondary.
# legend disposition = LIFT LIFT-IDENTICAL LIFT-LSEI-SCRUB LIFT-LSEI-STEP0 HOLD-NOID HOLD-PAIR HOLD-FALSEMERGE
# legend byte_source = sole-lsei sole-intake both-identical lsei-primary intake-primary
# legend pair_primary = primary secondary unadjudicated n/a
# review_owner routes the two reviewers and is NOT the field partition. The FIELD split is 8 lunar /
#   3 economics, decided by between-field cosine; the REVIEW split is 7 / 4, decided by who can judge
#   a placement. space-economy-and-markets is field=lunar and review=manager-econ, deliberately; see
#   step2_engineer_taxonomy.md section 2.4. Each reviewer cuts their own half on column 11 alone.
# pair_role is the same-source-pair role: dup-member, or empty. Primary designation inside a pair is
#   deferred to the DUP-xx register row. This table never adjudicates a pair.
# dedup_key levels, oracle/NAMING.md section 7 as amended at 2.20:
#   L1      DOI, not a 10.13140/ mirror mint (clause b)
#   L2A     publisher article URL, must carry a path (clause a)
#   L2B     agency or grant number printed in the artifact (clause d), hand-read, declared in this file
#   L3      (identity, year, first six title words) READ FROM THE ## Citation BLOCK -- section 7 normative
#   L3-NAME same tuple derived from the filename. Fallback ONLY where there is no block to read.
#   L0      no key derivable at any level.
#   THE WAVE-1 VARIANCE IS CLOSED. L3 was filename-derived (clusters.js RULE E); section 7 now says
#   read the citation block, and it does. L3-PENDING no longer appears.
#   CLAUSE (c): a level-2A or 2B string held by 3+ union keys is disqualified as a key for ALL of
#   its holders and each falls to the next level. A group of exactly 2 confirms a pair. Read
#   literally, "more than one" would make every 2A/2B confirmation self-refuting; section 7 own
#   worked example (sowers-2019, grant printed in BOTH members) forces the group-of-2 reading.
# rev is append-only. A row whose disposition, byte_source, target_folder or LANDING OUTCOME changes
#   write bumps rev and the reason leads its basis.
# read-digest sha256 over sorted path\tsize\tmtimeMs = 3cb8cc59509e77c39cd87fb45c2905c5ea9ca7d0754a640ebd62ccc8517a85c1
# files read = 278
# inputs = lsei/literature  _intake/japanese-miracle/lit  cr_scratch/step2_engineer_taxonomy.md  _intake/superseded-duplicates
# rows = 176  block1 = 117  block2 = 59
# disposition tally = {"LIFT-LSEI-SCRUB":5,"LIFT":52,"LIFT-IDENTICAL":65,"LIFT-LSEI-STEP0":3,"HOLD-NOID":34,"HOLD-PAIR":16,"HOLD-FALSEMERGE":1}
# churn = block2 rows with rev>1 / block2 rows = 21 / 59 = 35.59%
# id_in_source=NO (citation repair owed at Wave 2) = 1: azami-2024-lunar-manufacturing-review.md
# longest target_path = 99 chars, repo-relative; NAMING.md section 8 ceiling is 259 ABSOLUTE
block	key	source_path	target_path	disposition	byte_source	pair_primary	pair_id	pair_role	target_folder	field_label	review_owner	also	dedup_key	identifier	id_in_source	rev	basis
1	solow-1956-contribution-growth-theory.md	lsei/literature/growth-and-industrial-theory/solow-1956-contribution-growth-theory.md	literature/growth-theory/solow-1956-contribution-growth-theory.md	LIFT-IDENTICAL	both-identical	n/a			growth-theory	economics	manager-econ		L1|10.2307/1884513	10.2307/1884513	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 1. Nothing to adjudicate.
1	speyerer-2012-in-search-of-shade.md	lsei/literature/power-and-thermal/speyerer-2012-in-search-of-shade.md	literature/power-and-thermal/speyerer-2012-in-search-of-shade.md	LIFT	sole-lsei	n/a			power-and-thermal	lunar	space-resources	lunar-ice-and-geology	L2A|lpi.usra.edu/meetings/lpsc2012/pdf/2633.pdf	lpi.usra.edu/meetings/lpsc2012/pdf/2633.pdf	yes	1	lsei-only key, identifier confirmed at level 2.
1	speyerer-2013-persistently-illuminated-regions.md	lsei/literature/power-and-thermal/speyerer-2013-persistently-illuminated-regions.md	literature/power-and-thermal/speyerer-2013-persistently-illuminated-regions.md	LIFT	sole-lsei	n/a			power-and-thermal	lunar	space-resources	lunar-ice-and-geology	L1|10.1016/j.icarus.2012.10.010	10.1016/j.icarus.2012.10.010	yes	1	lsei-only key, identifier confirmed at level 1.
1	statistical-review-of-world-energy.md	lsei/literature/space-economy-and-markets/statistical-review-of-world-energy.md	literature/space-economy-and-markets/statistical-review-of-world-energy.md	LIFT-IDENTICAL	both-identical	n/a			space-economy-and-markets	lunar	manager-econ	growth-theory	L2A|energyinst.org/statistical-review	energyinst.org/statistical-review	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 2. Nothing to adjudicate.
1	taylor-1911-scientific-management.md	lsei/literature/growth-and-industrial-theory/taylor-1911-scientific-management.md	literature/organization-and-production-systems/taylor-1911-scientific-management.md	LIFT-IDENTICAL	both-identical	n/a			organization-and-production-systems	economics	manager-econ		L2A|gutenberg.org/ebooks/6435	gutenberg.org/ebooks/6435	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 2. Nothing to adjudicate.
1	trist-1951-longwall-coal-getting.md	_intake/japanese-miracle/lit/trist-1951-longwall-coal-getting.md	literature/organization-and-production-systems/trist-1951-longwall-coal-getting.md	LIFT	sole-intake	n/a			organization-and-production-systems	economics	manager-econ		L1|10.1177/001872675100400101	10.1177/001872675100400101	yes	1	intake-only key, identifier confirmed at level 1.
1	turyshev-2026-orbital-data-centers.md	lsei/literature/space-economy-and-markets/turyshev-2026-orbital-data-centers.md	literature/space-economy-and-markets/turyshev-2026-orbital-data-centers.md	LIFT-IDENTICAL	both-identical	n/a			space-economy-and-markets	lunar	manager-econ	power-and-thermal	L2A|arxiv.org/abs/2604.27197	arxiv.org/abs/2604.27197	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 2. Nothing to adjudicate.
1	usgs-2025-platinum-group-metals-mcs.md	lsei/literature/space-economy-and-markets/usgs-2025-platinum-group-metals-mcs.md	literature/space-economy-and-markets/usgs-2025-platinum-group-metals-mcs.md	LIFT-IDENTICAL	both-identical	n/a			space-economy-and-markets	lunar	manager-econ		L1|10.3133/mcs2025	10.3133/mcs2025	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 1. Nothing to adjudicate.
1	vanderploeg-2011-natural-resources-curse-blessing.md	lsei/literature/growth-and-industrial-theory/vanderploeg-2011-natural-resources-curse-blessing.md	literature/development-and-industrial-policy/vanderploeg-2011-natural-resources-curse-blessing.md	LIFT-IDENTICAL	both-identical	n/a			development-and-industrial-policy	economics	manager-econ	growth-theory	L1|10.1257/jel.49.2.366	10.1257/jel.49.2.366	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 1. Nothing to adjudicate.
1	von-der-dunk-2015-us-space-launch-competitiveness-act.md	lsei/literature/space-law-and-governance/von-der-dunk-2015-us-space-launch-competitiveness-act.md	literature/space-law-and-governance/von-der-dunk-2015-us-space-launch-competitiveness-act.md	LIFT-IDENTICAL	both-identical	n/a			space-law-and-governance	lunar	space-resources	space-economy-and-markets	L2A|jurist.org/commentary/2015/11/frans-vonderdunk-space-launch	jurist.org/commentary/2015/11/frans-vonderdunk-space-launch	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 2. Nothing to adjudicate.
1	wade-2018-developmental-state-dead-or-alive.md	_intake/japanese-miracle/lit/wade-2018-developmental-state-dead-or-alive.md	literature/development-and-industrial-policy/wade-2018-developmental-state-dead-or-alive.md	LIFT	sole-intake	n/a			development-and-industrial-policy	economics	manager-econ		L1|10.1111/dech.12381	10.1111/dech.12381	yes	1	intake-only key, identifier confirmed at level 1.
1	wang-2025-microwave-water-production.md	lsei/literature/isru-processing/wang-2025-microwave-water-production.md	literature/isru-processing/wang-2025-microwave-water-production.md	LIFT	sole-lsei	n/a			isru-processing	lunar	space-resources		L1|10.34133/research.0800	10.34133/research.0800	yes	1	lsei-only key, identifier confirmed at level 1.
1	wilson-2018-lp-thorium-reconstruction.md	lsei/literature/lunar-ice-and-geology/wilson-2018-lp-thorium-reconstruction.md	literature/lunar-ice-and-geology/wilson-2018-lp-thorium-reconstruction.md	LIFT-IDENTICAL	both-identical	n/a			lunar-ice-and-geology	lunar	space-resources		L1|10.48550/arxiv.1802.09508	10.48550/arxiv.1802.09508	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 1. Nothing to adjudicate.
1	wittenberg-1992-he3-resources-review.md	lsei/literature/isru-processing/wittenberg-1992-he3-resources-review.md	literature/isru-processing/wittenberg-1992-he3-resources-review.md	LIFT	sole-lsei	n/a			isru-processing	lunar	space-resources	space-economy-and-markets	L1|10.13182/fst92-a29718	10.13182/fst92-a29718	yes	1	lsei-only key, identifier confirmed at level 1.
1	zuniga-2017-lunar-cots-infrastructure.md	lsei/literature/space-economy-and-markets/zuniga-2017-lunar-cots-infrastructure.md	literature/space-economy-and-markets/zuniga-2017-lunar-cots-infrastructure.md	LIFT-IDENTICAL	both-identical	n/a			space-economy-and-markets	lunar	manager-econ	programme-primaries	L1|10.2514/6.2017-5148	10.2514/6.2017-5148	yes	1	both corpora hold this key and the bytes are equal (sha256); identifier confirmed at level 1. Nothing to adjudicate.
2	473486main-iss-atcs-overview.md	lsei/literature/power-and-thermal/473486main-iss-atcs-overview.md	literature/power-and-thermal/473486main-iss-atcs-overview.md	LIFT-LSEI-SCRUB	lsei-primary	n/a			power-and-thermal	lunar	space-resources		L2A|nasa.gov/wp-content/uploads/2021/02/473486main_iss_atcs_overview.pdf	nasa.gov/wp-content/uploads/2021/02/473486main_iss_atcs_overview.pdf	yes	2	rev2: P1/P2 placed this uncontested; the exact-name rule sees no twin, the normalized-key twin exists and differs. both copies differ; 2 lines only in lsei, 2 only in intake, of which 2 cite cr_scratch/ paths absent from this repository. The lsei copy is the de-referenced descendant; importing the intake copy reintroduces dangling references.
2	azami-2024-lunar-manufacturing-review.md	lsei/literature/isru-processing/azami-2024-lunar-manufacturing-review.md	literature/isru-processing/azami-2024-lunar-manufacturing-review.md	LIFT-LSEI-STEP0	lsei-primary	n/a			isru-processing	lunar	space-resources		L1|10.48550/arxiv.2408.05823	10.48550/arxiv.2408.05823	NO	1	intake copy is byte-identical (sha256) to _intake/superseded-duplicates/azami-2024-lunar-manufacturing-review.md, the copy Step 0 adjudicated and dropped; step0_dedup_decisions.md. This is a resolved conflict re-arriving, not a new one. SIZE MUST NOT BREAK THIS TIE. CITATION REPAIR OWED: the identifier above is absent from the byte source and present only in the intake copy, which this disposition does not import. Wave 2 lifts the bytes and writes the canonical DOI line into the landed file. Do not drop the identifier and do not import the other copy.
2	barro-2004-economic-growth-textbook.md	lsei/literature/growth-and-industrial-theory/barro-2004-economic-growth-textbook.md	literature/growth-theory/barro-2004-economic-growth-textbook.md	LIFT-LSEI-SCRUB	lsei-primary	n/a			growth-theory	economics	manager-econ		L2A|mitpress.mit.edu/9780262025539/economic-growth	mitpress.mit.edu/9780262025539/economic-growth	yes	2	rev2: P2 called this genuinely new; measured a de-referencing descendant and lsei wins. both copies differ; 1 lines only in lsei, 1 only in intake, of which 0 cite cr_scratch/ paths absent from this repository. The lsei copy is the de-referenced descendant; importing the intake copy reintroduces dangling references.
2	bea-depreciation-rates.md	lsei/literature/growth-and-industrial-theory/bea-depreciation-rates.md	literature/growth-theory/bea-depreciation-rates.md	LIFT-LSEI-SCRUB	lsei-primary	n/a			growth-theory	economics	manager-econ	space-economy-and-markets	L2A|apps.bea.gov/national/pdf/bea_depreciation_rates.pdf	apps.bea.gov/national/pdf/bea_depreciation_rates.pdf	yes	2	rev2: P1/P2 placed this uncontested; the exact-name rule sees no twin, the normalized-key twin exists and differs. both copies differ; 3 lines only in lsei, 3 only in intake, of which 3 cite cr_scratch/ paths absent from this repository. The lsei copy is the de-referenced descendant; importing the intake copy reintroduces dangling references.
2	benaroya-2001-commercial-lunar-base.md	lsei/literature/space-economy-and-markets/benaroya-2001-commercial-lunar-base.md	literature/space-economy-and-markets/benaroya-2001-commercial-lunar-base.md	HOLD-NOID	both-identical	n/a			space-economy-and-markets	lunar	manager-econ	programme-primaries	L3|benaroya|2001|prospects-commercial-activities-lunar-base		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	christiano-1989-japan-saving-rate.md	_intake/japanese-miracle/lit/christiano-1989-japan-saving-rate.md	literature/growth-theory/christiano-1989-japan-saving-rate.md	HOLD-NOID	sole-intake	n/a			growth-theory	economics	manager-econ	development-and-industrial-policy	L3|christiano|1989|understanding-japan-s-saving-rate-reconstruction		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	colaprete-2010-lcross-ejecta-water-detection.md	lsei/literature/lunar-ice-and-geology/colaprete-2010-lcross-ejecta-water-detection.md	literature/lunar-ice-and-geology/colaprete-2010-lcross-ejecta-water-detection.md	HOLD-PAIR	sole-lsei	primary	DUP-01	dup-member	lunar-ice-and-geology	lunar	space-resources		L1|10.1126/science.1186986	10.1126/science.1186986	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-01 confirmed at oracle/NAMING.md section 7 level 1 on [10.1126/science.1186986]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: colaprete-2010-lcross-ejecta-water-detection.md (34345 bytes) over colaprete-2010-lcross-water.md (14997 bytes). This row is the PRIMARY and it lands.
2	colaprete-2010-lcross-water.md	lsei/literature/lunar-ice-and-geology/colaprete-2010-lcross-water.md	literature/lunar-ice-and-geology/colaprete-2010-lcross-water.md	HOLD-PAIR	both-identical	secondary	DUP-01	dup-member	lunar-ice-and-geology	lunar	space-resources		L1|10.1126/science.1186986	10.1126/science.1186986	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-01 confirmed at oracle/NAMING.md section 7 level 1 on [10.1126/science.1186986]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: colaprete-2010-lcross-ejecta-water-detection.md (34345 bytes) over colaprete-2010-lcross-water.md (14997 bytes). This row is the SECONDARY and it does not land.
2	colozza-2010-solar-lunar-oxygen.md	lsei/literature/isru-processing/colozza-2010-solar-lunar-oxygen.md	literature/isru-processing/colozza-2010-solar-lunar-oxygen.md	HOLD-NOID	both-identical	n/a			isru-processing	lunar	space-resources		L2B|NASA/TM-2010-216219		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	csank-2022-powering-the-moon.md	lsei/literature/power-and-thermal/csank-2022-powering-the-moon.md	literature/power-and-thermal/csank-2022-powering-the-moon.md	LIFT-LSEI-STEP0	lsei-primary	n/a			power-and-thermal	lunar	space-resources		L2A|ntrs.nasa.gov/citations/20220004165	ntrs.nasa.gov/citations/20220004165	yes	1	intake copy is byte-identical (sha256) to _intake/superseded-duplicates/csank-2022-powering-the-moon-2.md, the copy Step 0 adjudicated and dropped; step0_dedup_decisions.md. This is a resolved conflict re-arriving, not a new one. SIZE MUST NOT BREAK THIS TIE.
2	deming-1967-japan-quality-control.md	lsei/literature/growth-and-industrial-theory/deming-1967-japan-quality-control.md	literature/organization-and-production-systems/deming-1967-japan-quality-control.md	HOLD-NOID	both-identical	n/a			organization-and-production-systems	economics	manager-econ	development-and-industrial-policy	L3|deming|1967|what-happened-japan-industrial-quality-control		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	dr-michael-nayak-luna-10.md	lsei/literature/programme-primaries/dr-michael-nayak-luna-10.md	literature/programme-primaries/dr-michael-nayak-luna-10.md	HOLD-NOID	sole-lsei	n/a			programme-primaries	lunar	space-resources		L3|nayak|2024|program-update-10-year-lunar-architecture		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	esri-2016-japan-high-growth-economic-plans.md	_intake/japanese-miracle/lit/esri-2016-japan-high-growth-economic-plans.md	literature/development-and-industrial-policy/esri-2016-japan-high-growth-economic-plans.md	HOLD-NOID	sole-intake	n/a			development-and-industrial-policy	economics	manager-econ		L2B|ESRI-RESEARCH-NOTE-27		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	falcon-heavy-wikipedia.md	lsei/literature/logistics-and-delivery/falcon-heavy-wikipedia.md	literature/logistics-and-delivery/falcon-heavy-wikipedia.md	LIFT-LSEI-SCRUB	lsei-primary	n/a			logistics-and-delivery	lunar	space-resources		L2A|en.wikipedia.org/wiki/Falcon_Heavy	en.wikipedia.org/wiki/Falcon_Heavy	n/a	2	rev2: P2 called this genuinely new; measured a de-referencing descendant and lsei wins. both copies differ; 1 lines only in lsei, 1 only in intake, of which 1 cite cr_scratch/ paths absent from this repository. The lsei copy is the de-referenced descendant; importing the intake copy reintroduces dangling references.
2	hague-working-group-2019-building-blocks-space-resources.md	lsei/literature/space-law-and-governance/hague-working-group-2019-building-blocks-space-resources.md	literature/space-law-and-governance/hague-working-group-2019-building-blocks-space-resources.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources	space-economy-and-markets	L3|the-hague-international-space-resources-governance-working-group|2019|building-blocks-development-international-framework-space		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	highfill-2024-us-space-economy-statistics.md	lsei/literature/space-economy-and-markets/highfill-2024-us-space-economy-statistics.md	literature/space-economy-and-markets/highfill-2024-us-space-economy-statistics.md	HOLD-NOID	both-identical	n/a			space-economy-and-markets	lunar	manager-econ		L3|highfill|2024|new-revised-statistics-u		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	ieee-2022-paper-sh-tcs-architecture-and-technical-challenges-update.md	lsei/literature/power-and-thermal/ieee-2022-paper-sh-tcs-architecture-and-technical-challenges-update.md	literature/power-and-thermal/ieee-2022-paper-sh-tcs-architecture-and-technical-challenges-update.md	LIFT-LSEI-SCRUB	lsei-primary	n/a			power-and-thermal	lunar	space-resources		L2A|ntrs.nasa.gov/citations/20210026557	ntrs.nasa.gov/citations/20210026557	yes	2	rev2: P1/P2 placed this uncontested; the exact-name rule sees no twin, the normalized-key twin exists and differs. both copies differ; 1 lines only in lsei, 2 only in intake, of which 1 cite cr_scratch/ paths absent from this repository. The lsei copy is the de-referenced descendant; importing the intake copy reintroduces dangling references.
2	jones-2020-lunar-propellant-breakeven.md	lsei/literature/logistics-and-delivery/jones-2020-lunar-propellant-breakeven.md	literature/logistics-and-delivery/jones-2020-lunar-propellant-breakeven.md	HOLD-NOID	sole-lsei	n/a			logistics-and-delivery	lunar	space-resources	space-economy-and-markets	L3|jones|2020|cost-breakeven-analysis-lunar-situ-propellant		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	kerslake-2007-lunar-surface-power-transfer.md	lsei/literature/power-and-thermal/kerslake-2007-lunar-surface-power-transfer.md	literature/power-and-thermal/kerslake-2007-lunar-surface-power-transfer.md	HOLD-NOID	sole-lsei	n/a			power-and-thermal	lunar	space-resources		L2B|NASA/TM-2007-215041		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	kleinhenz-2020-polar-water-case-studies.md	lsei/literature/isru-processing/kleinhenz-2020-polar-water-case-studies.md	literature/isru-processing/kleinhenz-2020-polar-water-case-studies.md	HOLD-NOID	sole-lsei	n/a			isru-processing	lunar	space-resources		L3|kleinhenz|2020|case-studies-lunar-isru-systems-utilizing		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	kornuta-2019-commercial-lunar-propellant-architecture.md	lsei/literature/logistics-and-delivery/kornuta-2019-commercial-lunar-propellant-architecture.md	literature/logistics-and-delivery/kornuta-2019-commercial-lunar-propellant-architecture.md	HOLD-PAIR	sole-lsei	primary	DUP-02	dup-member	logistics-and-delivery	lunar	space-resources	space-economy-and-markets	L1|10.1016/j.reach.2019.100026	10.1016/j.reach.2019.100026	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-02 confirmed at oracle/NAMING.md section 7 level 1 on [10.1016/j.reach.2019.100026]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: kornuta-2019-commercial-lunar-propellant-architecture.md (45216 bytes) over kornuta-2019-commercial-lunar-propellant.md (22842 bytes). This row is the PRIMARY and it lands.
2	kornuta-2019-commercial-lunar-propellant.md	lsei/literature/logistics-and-delivery/kornuta-2019-commercial-lunar-propellant.md	literature/logistics-and-delivery/kornuta-2019-commercial-lunar-propellant.md	HOLD-PAIR	both-identical	secondary	DUP-02	dup-member	logistics-and-delivery	lunar	space-resources	space-economy-and-markets	L1|10.1016/j.reach.2019.100026	10.1016/j.reach.2019.100026	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-02 confirmed at oracle/NAMING.md section 7 level 1 on [10.1016/j.reach.2019.100026]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: kornuta-2019-commercial-lunar-propellant-architecture.md (45216 bytes) over kornuta-2019-commercial-lunar-propellant.md (22842 bytes). This row is the SECONDARY and it does not land.
2	linne-2020-lunar-water-pilot-plant.md	lsei/literature/isru-processing/linne-2020-lunar-water-pilot-plant.md	literature/isru-processing/linne-2020-lunar-water-pilot-plant.md	HOLD-NOID	sole-lsei	n/a			isru-processing	lunar	space-resources		L3|linne|2020|lunar-water-pilot-plant-conceptual-design		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	lsic-2026-newsletter-august.md	lsei/literature/programme-primaries/lsic-2026-newsletter-august.md	literature/programme-primaries/lsic-2026-newsletter-august.md	HOLD-NOID	sole-lsei	n/a			programme-primaries	lunar	space-resources		L3|lunar-surface-innovation-consortium|2026|lsic-newsletter-vol		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	lsic-newsletter-2026-june-final.md	lsei/literature/programme-primaries/lsic-newsletter-2026-june-final.md	literature/programme-primaries/lsic-newsletter-2026-june-final.md	HOLD-NOID	sole-lsei	n/a			programme-primaries	lunar	space-resources		L3|lunar-surface-innovation-consortium|2026|lsic-newsletter-vol		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	luxembourg-2017-space-resources-law.md	lsei/literature/space-law-and-governance/luxembourg-2017-space-resources-law.md	literature/space-law-and-governance/luxembourg-2017-space-resources-law.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources	space-economy-and-markets	L2B|MEMORIAL-A-674-2017		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	metzger-2021-aqua-factorem.md	lsei/literature/isru-processing/metzger-2021-aqua-factorem.md	literature/isru-processing/metzger-2021-aqua-factorem.md	HOLD-NOID	sole-lsei	n/a			isru-processing	lunar	space-resources		L2B|80NSSC20K1022		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	metzger-autry-2023-lunar-landing-pads.md	lsei/literature/logistics-and-delivery/metzger-autry-2023-lunar-landing-pads.md	literature/logistics-and-delivery/metzger-autry-2023-lunar-landing-pads.md	HOLD-NOID	sole-lsei	n/a			logistics-and-delivery	lunar	space-resources	isru-processing;space-economy-and-markets	L3-NAME|metzger-autry|2023|lunar-landing-pads		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3-name. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
